标签,类型,元素,元素标签,浓度,单位,强度,重复项
1903/2+3+4,样品,Na 568.263,Na(ref),未校正,ppm,17528,3
1903/2+3+4,样品,Na 568.821,Na(ref),7.3715,ppm,3294.4,3
1903/2+3+4,样品,Na 588.995,Na(ref),5.6531,ppm,3017700,3
1903/2+3+4,样品,Na 589.592,Na(ref),6.0487,ppm,1578100,3
1903/2+3+4,样品,Ni 231.604,Ni,0.00134,ppm,54.898,3
1903/2+3+4,样品,Ni 216.555,Ni(ref),-0.00416,ppm,44.001,3
1903/2+3+4,样品,Ni 221.648,Ni(ref),-0.017,ppm,-14.566,3
1903/2+3+4,样品,Ni 231.604,Ni(ref),0.00134,ppm,54.898,3
1903/2+3+4,样品,Pb 220.353,Pb,0.00345,ppm,12.378,3
1903/2+3+4,样品,Pb 220.353,Pb,0.00475,ppm,31.193,3
1903/2+3+4,样品,Pb 182.143,Pb(ref),0.03613,ppm,35.309,3
1903/2+3+4,样品,Pb 217.000,Pb(ref),-0.00436,ppm,9.5593,3
1903/2+3+4,样品,Pb 220.353,Pb(ref),0.00276,ppm,11.892,3
1903/2+3+4,样品,Pb 261.417,Pb(ref),0.02123,ppm,20.933,3
1903/2+3+4,样品,Pb 283.305,Pb(ref),0.05626,ppm,98.923,3
1903/2+3+4,样品,Pb 363.957,Pb(ref),0.0973,mg/L,21.693,3
1903/2+3+4,样品,Pb 405.781,Pb(ref),0.03329,ppm,83.424,3
1903/2+3+4,样品,Sb 206.834,Sb,0.00701,ppm,32.411,3
1903/2+3+4,样品,Sb 206.834,Sb(ref),0.00571,ppm,31.302,3
1903/2+3+4,样品,Sb 217.582,Sb(ref),0.00244,ppm,13.987,3
1903/2+3+4,样品,Sb 231.146,Sb(ref),0.00536,ppm,15.735,3
1903/2+3+4,样品,Sc 255.235,Sc,2.83,比值,4411.19,3
1903/2+3+4,样品,Sc 335.372,Sc,2.87,比值,37764.93,3
1903/2+3+4,样品,Sc 361.383,Sc,2.91,比值,48987.18,3
1903/2+3+4,样品,Se 196.026,Se,0.0126,ppm,16.275,3
1903/2+3+4,样品,Se 196.026,Se(ref),0.00271,ppm,15.729,3
1903/2+3+4,样品,Se 203.985,Se(ref),0.02256,ppm,15.217,3
1903/2+3+4,样品,Sn 189.925,Sn,0.01396,ppm,66.024,3
1903/2+3+4,样品,Sn 189.925,Sn(ref),0.01199,ppm,63.698,3
1903/2+3+4,样品,Sn 235.485,Sn(ref),1.0154,ppm,544.14,3
1903/2+3+4,样品,Sn 283.998,Sn(ref),-0.00028,ppm,103.83,3
1903/2+3+4,样品,Sr 407.771,Sr,0.1586,ppm,967540,3
1903/2+3+4,样品,Sr 407.771,Sr(ref),0.15155,ppm,934070,3
1903/2+3+4,样品,Sr 421.552,Sr(ref),0.15417,ppm,390400,3
1903/2+3+4,样品,Sr 460.733,Sr(ref),0.20312,ppm,29523,3
1903/2+3+4,样品,Ti 336.122,Ti,0.44232,ppm,56747,3
1903/2+3+4,样品,Ti 334.941,Ti(ref),0.42567,ppm,105140,3
1903/2+3+4,样品,Ti 336.122,Ti(ref),0.44014,ppm,54787,3
1903/2+3+4,样品,Ti 337.280,Ti(ref),0.44165,ppm,18642,3
1903/2+3+4,样品,Y 324.228,Y,0.95743,比值,127040,3
1903/2+3+4,样品,Y 360.074,Y,0.9654,比值,232480,3
1903/2+3+4,样品,Y 371.029,Y,0.97444,比值,158170,3
1903/2+3+4,样品,Zn 202.548,Zn,0.38676,ppm,7861.9,3
1903/2+3+4,样品,Zn 202.548,Zn(ref),0.35996,ppm,7589.5,3
1903/2+3+4,样品,Zn 206.200,Zn(ref),0.37724,ppm,1282.3,3
1903/2+3+4,样品,Zr 339.198,Zr,0.13096,ppm,8630.7,3
1903/2+3+4,样品,Zr 339.198,Zr(ref),0.12339,ppm,8331.2,3
1903/2+3+4,样品,Zr 343.823,Zr(ref),0.12446,ppm,9333.8,3
1903/2+3+4,样品,Zr 349.619,Zr(ref),0.12574,ppm,28629,3
1903/5+9+10,样品,Al 396.152,Al,1.5383,ppm,121210,3
1903/5+9+10,样品,Al 394.401,Al(ref),1.5177,ppm,36951,3
1903/5+9+10,样品,Al 396.152,Al(ref),1.5108,mg/L,124720,3
1903/5+9+10,样品,As 188.980,As,0.00538,ppm,17.928,3
1903/5+9+10,样品,As 188.980,As(ref),0.00444,mg/L,18.423,3
1903/5+9+10,样品,As 193.696,As(ref),0.01096,ppm,27.91,3
1903/5+9+10,样品,As 197.198,As(ref),0.00278,ppm,16.581,3
1903/5+9+10,样品,As 234.984,As(ref),0.07064,ppm,98.473,3
1903/5+9+10,样品,B 208.956,B,0.1004,ppm,329.46,3
1903/5+9+10,样品,B 208.956,B(ref),0.10261,ppm,339.01,3
1903/5+9+10,样品,B 249.678,B(ref),0.10789,ppm,3325.4,3
1903/5+9+10,样品,B 249.772,B(ref),0.10499,ppm,6269.7,3
1903/5+9+10,样品,Ba 233.527,Ba,0.09774,ppm,8622.9,3
1903/5+9+10,样品,Ba 230.424,Ba(ref),0.09668,ppm,5787.7,3
1903/5+9+10,样品,Ba 233.527,Ba(ref),0.09816,ppm,8872.2,3
1903/5+9+10,样品,Ba 493.408,Ba(ref),0.10674,ppm,228860,3
1903/5+9+10,样品,Ba 614.171,Ba(ref),0.23764,ppm,335590,3
1903/5+9+10,样品,Ca 396.847,Ca,####,ppm,####,3
1903/5+9+10,样品,Ca 317.933,Ca(ref),未校正,ppm,5370600,3
1903/5+9+10,样品,Ca 393.366,Ca(ref),####,ppm,####,3
1903/5+9+10,样品,Ca 396.847,Ca(ref),####,ppm,####,3
1903/5+9+10,样品,Ca 422.673,Ca(ref),未校正,ppm,12248000,3
1903/5+9+10,样品,Cd 228.802,Cd,0.00063,ppm,70.151,3
1903/5+9+10,样品,Cd 214.439,Cd(ref),0.00063,ppm,33.686,3
1903/5+9+10,样品,Cd 226.502,Cd(ref),0.0003,ppm,33.539,3
1903/5+9+10,样品,Cd 228.802,Cd(ref),0.0007,ppm,72.127,3
1903/5+9+10,样品,Cd 326.105,Cd(ref),未校正,ppm,190.68,3
1903/5+9+10,样品,Cd 508.582,Cd(ref),0.01947,ppm,29.911,3
1903/5+9+10,样品,Co 237.863,Co,0.00007,ppm,35.039,3
1903/5+9+10,样品,Co 228.615,Co(ref),-0.0001,ppm,36.471,3
1903/5+9+10,样品,Co 230.786,Co(ref),0.00058,ppm,23.293,3
1903/5+9+10,样品,Co 237.863,Co(ref),0.00048,ppm,36.059,3
1903/5+9+10,样品,Cr 267.716,Cr,0.00652,ppm,588.48,3
1903/5+9+10,样品,Cr 205.560,Cr(ref),0.00584,ppm,129.25,3
1903/5+9+10,样品,Cr 206.158,Cr(ref),0.00536,ppm,40.188,3
1903/5+9+10,样品,Cr 267.716,Cr(ref),0.00659,ppm,605.58,3
1903/5+9+10,样品,Cu 327.395,Cu,0.48953,ppm,27737,3
1903/5+9+10,样品,Cu 213.598,Cu(ref),未校正,ppm,4024.7,3
1903/5+9+10,样品,Cu 324.754,Cu(ref),未校正,ppm,34160,3
1903/5+9+10,样品,Cu 327.395,Cu(ref),未校正,ppm,28544,3
1903/5+9+10,样品,Fe 238.204,Fe,0.54373,ppm,23815,3
1903/5+9+10,样品,Fe 234.350,Fe(ref),未校正,ppm,11516,3
1903/5+9+10,样品,Fe 238.204,Fe(ref),未校正,ppm,24504,3
1903/5+9+10,样品,Fe 259.940,Fe(ref),未校正,ppm,12366,3
1903/5+9+10,样品,Hg 184.887,Hg,-0.00027,ppm,21.99,3
1903/5+9+10,样品,Hg 184.887,Hg(ref),0.00005,ppm,22.617,3
1903/5+9+10,样品,Hg 194.164,Hg(ref),0.00036,ppm,13.528,3
1903/5+9+10,样品,Hg 253.652,Hg(ref),-0.00076,ppm,5.9995,3
1903/5+9+10,样品,K 766.491,K,1.4748,ppm,107600,3
1903/5+9+10,样品,K 404.414,K(ref),未校正,ppm,2799.7,3
1903/5+9+10,样品,K 404.721,K(ref),未校正,ppm,259,3
1903/5+9+10,样品,K 693.876,K(ref),未校正,ppm,14098,3
1903/5+9+10,样品,K 766.491,K(ref),未校正,ppm,110720,3
1903/5+9+10,样品,K 769.897,K(ref),未校正,ppm,114620,3
1903/5+9+10,样品,Mg 279.553,Mg,2.5333,ppm,2219700,3
1903/5+9+10,样品,Mg 279.553,Mg(ref),2.7567,ppm,2283900,3
1903/5+9+10,样品,Mg 279.800,Mg(ref),2.8686,ppm,10027,3
1903/5+9+10,样品,Mg 280.270,Mg(ref),2.8274,ppm,551710,3
1903/5+9+10,样品,Mg 285.213,Mg(ref),3.1555,ppm,94003,3
1903/5+9+10,样品,Mn 257.610,Mn,-0.00224,ppm,6894.7,3
1903/5+9+10,样品,Mn 257.610,Mn(ref),未校正,ppm,7094.9,3
1903/5+9+10,样品,Mn 259.372,Mn(ref),0.00533,ppm,3449.8,3
1903/5+9+10,样品,Mn 260.568,Mn(ref),0.00362,ppm,684.22,3
1903/5+9+10,样品,Mo 201.512,Mo,-0.0059,ppm,29.585,3
1903/5+9+10,样品,Mo 201.512,Mo(ref),-0.00575,ppm,30.402,3
1903/5+9+10,样品,Mo 202.032,Mo(ref),未校正,ppm,44.85,3
1903/5+9+10,样品,Mo 204.598,Mo(ref),-0.00737,ppm,29.4,3
1903/5+9+10,样品,Na 589.592,Na,19.295,ppm,5045200,3
1903/5+9+10,样品,Na 568.263,Na(ref),未校正,ppm,19402,3
1903/5+9+10,样品,Na 568.821,Na(ref),20.302,ppm,8527.2,3
1903/5+9+10,样品,Na 588.995,Na(ref),17.809,ppm,9205300,3
1903/5+9+10,样品,Na 589.592,Na(ref),20.456,ppm,5191100,3
1903/5+9+10,样品,Ni 231.604,Ni,0.00507,ppm,72.127,3
1903/5+9+10,样品,Ni 216.555,Ni(ref),0.00335,ppm,92.062,3
1903/5+9+10,样品,Ni 221.648,Ni(ref),-0.0103,ppm,-1.1023,3
1903/5+9+10,样品,Ni 231.604,Ni(ref),0.00507,ppm,72.127,3
1903/5+9+10,样品,Pb 220.353,Pb,0.00817,ppm,24.001,3
1903/5+9+10,样品,Pb 220.353,Pb,0.00628,ppm,34.389,3
1903/5+9+10,样品,Pb 182.143,Pb(ref),0.00073,ppm,29.743,3
1903/5+9+10,样品,Pb 217.000,Pb(ref),0.00683,ppm,16.579,3
1903/5+9+10,样品,Pb 220.353,Pb(ref),0.00764,ppm,24.659,3
1903/5+9+10,样品,Pb 261.417,Pb(ref),0.02143,ppm,21.154,3
1903/5+9+10,样品,Pb 283.305,Pb(ref),0.03177,ppm,65.676,3
1903/5+9+10,样品,Pb 363.957,Pb(ref),0.14455,mg/L,41.629,3
1903/5+9+10,样品,Pb 405.781,Pb(ref),0.04537,ppm,124.68,3
1903/5+9+10,样品,Sb 206.834,Sb,0.00059,ppm,19.312,3
1903/5+9+10,样品,Sb 206.834,Sb(ref),0.00016,ppm,19.831,3
1903/5+9+10,样品,Sb 217.582,Sb(ref),-0.00354,ppm,8.384,3
1903/5+9+10,样品,Sb 231.146,Sb(ref),0.00735,ppm,17.707,3
1903/5+9+10,样品,Sc 255.235,Sc,2.89,比值,4513.66,3
1903/5+9+10,样品,Sc 335.372,Sc,2.96,比值,38849.99,3
1903/5+9+10,样品,Sc 361.383,Sc,2.97,比值,49934.48,3
1903/5+9+10,样品,Se 196.026,Se,0.00476,ppm,11.403,3
1903/5+9+10,样品,Se 196.026,Se(ref),-0.00364,ppm,11.748,3
1903/5+9+10,样品,Se 203.985,Se(ref),0.01841,ppm,13.141,3
1903/5+9+10,样品,Sn 189.925,Sn,0.01824,ppm,71.51,3
1903/5+9+10,样品,Sn 189.925,Sn(ref),0.01958,ppm,73.603,3
1903/5+9+10,样品,Sn 235.485,Sn(ref),0.16507,ppm,168.78,3
1903/5+9+10,样品,Sn 283.998,Sn(ref),0.00598,ppm,122.24,3
1903/5+9+10,样品,Sr 407.771,Sr,0.112,ppm,688540,3
1903/5+9+10,样品,Sr 407.771,Sr(ref),0.11423,ppm,708460,3
1903/5+9+10,样品,Sr 421.552,Sr(ref),0.11648,ppm,296710,3
1903/5+9+10,样品,Sr 460.733,Sr(ref),0.14932,ppm,21766,3
1903/5+9+10,样品,Ti 336.122,Ti,0.54279,ppm,69093,3
1903/5+9+10,样品,Ti 334.941,Ti(ref),0.56124,ppm,137630,3
1903/5+9+10,样品,Ti 336.122,Ti(ref),0.57753,ppm,71082,3
1903/5+9+10,样品,Ti 337.280,Ti(ref),0.57038,ppm,23920,3
1903/5+9+10,样品,Y 324.228,Y,1.0288,比值,136510,3
1903/5+9+10,样品,Y 360.074,Y,1.0289,比值,247780,3
1903/5+9+10,样品,Y 371.029,Y,1.0368,比值,168290,3
1903/5+9+10,样品,Zn 202.548,Zn,12.325,ppm,232070,3
1903/5+9+10,样品,Zn 202.548,Zn(ref),12.463,ppm,238790,3
1903/5+9+10,样品,Zn 206.200,Zn(ref),12.932,ppm,40598,3
1903/5+9+10,样品,Zr 339.198,Zr,0.0907,ppm,5958.5,3
1903/5+9+10,样品,Zr 339.198,Zr(ref),0.08985,ppm,6130.9,3
1903/5+9+10,样品,Zr 343.823,Zr(ref),0.09152,ppm,6926.3,3
1903/5+9+10,样品,Zr 349.619,Zr(ref),0.10419,ppm,25950,3
1903/6+7+8,样品,Al 396.152,Al,57.754,ppm,4505900,3
1903/6+7+8,样品,Al 394.401,Al(ref),58.542,ppm,1394700,3
1903/6+7+8,样品,Al 396.152,Al(ref),54.796,mg/L,4477300,3
1903/6+7+8,样品,As 188.980,As,0.01254,ppm,26.797,3
1903/6+7+8,样品,As 188.980,As(ref),0.01097,mg/L,26.659,3
1903/6+7+8,样品,As 193.696,As(ref),0.01388,ppm,31.491,3
1903/6+7+8,样品,As 197.198,As(ref),0.00451,ppm,17.08,3
1903/6+7+8,样品,As 234.984,As(ref),0.0886,ppm,106.68,3
1903/6+7+8,样品,B 208.956,B,0.09254,ppm,308.14,3
1903/6+7+8,样品,B 208.956,B(ref),0.09069,ppm,306.11,3
1903/6+7+8,样品,B 249.678,B(ref),0.0917,ppm,2883,3
1903/6+7+8,样品,B 249.772,B(ref),0.09053,ppm,5510.4,3
1903/6+7+8,样品,Ba 233.527,Ba,0.22318,ppm,19465,3
1903/6+7+8,样品,Ba 230.424,Ba(ref),0.21398,ppm,12664,3
1903/6+7+8,样品,Ba 233.527,Ba(ref),0.21625,ppm,19341,3
1903/6+7+8,样品,Ba 493.408,Ba(ref),0.23605,ppm,501730,3
1903/6+7+8,样品,Ba 614.171,Ba(ref),0.37374,ppm,524490,3
1903/6+7+8,样品,Ca 396.847,Ca,####,ppm,####,3
1903/6+7+8,样品,Ca 317.933,Ca(ref),未校正,ppm,5175000,3
1903/6+7+8,样品,Ca 393.366,Ca(ref),####,ppm,####,3
1903/6+7+8,样品,Ca 396.847,Ca(ref),####,ppm,####,3
1903/6+7+8,样品,Ca 422.673,Ca(ref),未校正,ppm,12389000,3
1903/6+7+8,样品,Cd 228.802,Cd,0.00236,ppm,125.3,3
1903/6+7+8,样品,Cd 214.439,Cd(ref),0.00263,ppm,93.688,3
1903/6+7+8,样品,Cd 226.502,Cd(ref),0.00275,ppm,125.83,3
1903/6+7+8,样品,Cd 228.802,Cd(ref),0.00232,ppm,124.49,3
1903/6+7+8,样品,Cd 326.105,Cd(ref),未校正,ppm,206.13,3
1903/6+7+8,样品,Cd 508.582,Cd(ref),0.01845,ppm,25.251,3
1903/6+7+8,样品,Co 237.863,Co,0.01581,ppm,216.39,3
1903/6+7+8,样品,Co 228.615,Co(ref),0.00526,ppm,138.53,3
1903/6+7+8,样品,Co 230.786,Co(ref),0.00466,ppm,75.045,3
1903/6+7+8,样品,Co 237.863,Co(ref),0.01581,ppm,215,3
1903/6+7+8,样品,Cr 267.716,Cr,0.04942,ppm,2031.2,3
1903/6+7+8,样品,Cr 205.560,Cr(ref),0.04534,ppm,394.59,3
1903/6+7+8,样品,Cr 206.158,Cr(ref),0.04125,ppm,110.34,3
1903/6+7+8,样品,Cr 267.716,Cr(ref),0.04609,ppm,2018.2,3
1903/6+7+8,样品,Cu 327.395,Cu,0.17257,ppm,10173,3
1903/6+7+8,样品,Cu 213.598,Cu(ref),未校正,ppm,1426.9,3
1903/6+7+8,样品,Cu 324.754,Cu(ref),未校正,ppm,12363,3
1903/6+7+8,样品,Cu 327.395,Cu(ref),未校正,ppm,10108,3
1903/6+7+8,样品,Fe 238.204,Fe,5.2204,ppm,142690,3
1903/6+7+8,样品,Fe 234.350,Fe(ref),未校正,ppm,66559,3
1903/6+7+8,样品,Fe 238.204,Fe(ref),未校正,ppm,141770,3
1903/6+7+8,样品,Fe 259.940,Fe(ref),未校正,ppm,71711,3
1903/6+7+8,样品,Hg 184.887,Hg,0.00156,ppm,25.029,3
1903/6+7+8,样品,Hg 184.887,Hg(ref),0.00137,ppm,24.867,3
1903/6+7+8,样品,Hg 194.164,Hg(ref),0.00479,ppm,29.159,3
1903/6+7+8,样品,Hg 253.652,Hg(ref),0,ppm,9.0821,3
1903/6+7+8,样品,K 766.491,K,2.3395,ppm,168330,3
1903/6+7+8,样品,K 404.414,K(ref),未校正,ppm,2711.5,3
1903/6+7+8,样品,K 404.721,K(ref),未校正,ppm,327.56,3
1903/6+7+8,样品,K 693.876,K(ref),未校正,ppm,14393,3
1903/6+7+8,样品,K 766.491,K(ref),未校正,ppm,167260,3
1903/6+7+8,样品,K 769.897,K(ref),未校正,ppm,155900,3
1903/6+7+8,样品,Mg 279.553,Mg,12.555,ppm,10831000,3
1903/6+7+8,样品,Mg 279.553,Mg(ref),13.199,ppm,10762000,3
1903/6+7+8,样品,Mg 279.800,Mg(ref),19.063,ppm,65672,3
1903/6+7+8,样品,Mg 280.270,Mg(ref),15.885,ppm,3052300,3
1903/6+7+8,样品,Mg 285.213,Mg(ref),19.867,ppm,584750,3
1903/6+7+8,样品,Mn 257.610,Mn,0.01127,ppm,9345.9,3
1903/6+7+8,样品,Mn 257.610,Mn(ref),未校正,ppm,9286.4,3
1903/6+7+8,样品,Mn 259.372,Mn(ref),0.02644,ppm,4973.7,3
1903/6+7+8,样品,Mn 260.568,Mn(ref),0.01766,ppm,882.47,3
1903/6+7+8,样品,Mo 201.512,Mo,-0.01153,ppm,16.901,3
1903/6+7+8,样品,Mo 201.512,Mo(ref),-0.01181,ppm,16.755,3
1903/6+7+8,样品,Mo 202.032,Mo(ref),未校正,ppm,43.13,3
1903/6+7+8,样品,Mo 204.598,Mo(ref),-0.00227,ppm,49.968,3
1903/6+7+8,样品,Na 589.592,Na,22.051,ppm,5758100,3
1903/6+7+8,样品,Na 568.263,Na(ref),未校正,ppm,19586,3
1903/6+7+8,样品,Na 568.821,Na(ref),21.533,ppm,9025.5,3
1903/6+7+8,样品,Na 588.995,Na(ref),19.453,ppm,10042000,3
1903/6+7+8,样品,Na 589.592,Na(ref),22.571,ppm,5721500,3
1903/6+7+8,样品,Ni 231.604,Ni,0.0283,ppm,179.38,3
1903/6+7+8,样品,Ni 216.555,Ni(ref),0.02294,ppm,217.37,3
1903/6+7+8,样品,Ni 221.648,Ni(ref),0.02698,ppm,73.829,3
1903/6+7+8,样品,Ni 231.604,Ni(ref),0.0283,ppm,179.38,3
1903/6+7+8,样品,Pb 220.353,Pb,0.01591,ppm,43.099,3
1903/6+7+8,样品,Pb 220.353,Pb,0.02542,ppm,74.465,3
1903/6+7+8,样品,Pb 182.143,Pb(ref),0.05285,ppm,37.937,3
1903/6+7+8,样品,Pb 217.000,Pb(ref),0.09787,ppm,73.653,3
1903/6+7+8,样品,Pb 220.353,Pb(ref),0.0146,ppm,42.871,3
1903/6+7+8,样品,Pb 261.417,Pb(ref),0.04196,ppm,43.443,3
1903/6+7+8,样品,Pb 283.305,Pb(ref),0.07252,ppm,120.99,3
1903/6+7+8,样品,Pb 363.957,Pb(ref),-0.0066,mg/L,-22.146,3
1903/6+7+8,样品,Pb 405.781,Pb(ref),0.06387,ppm,187.88,3
1903/6+7+8,样品,Sb 206.834,Sb,0.01154,ppm,41.652,3
1903/6+7+8,样品,Sb 206.834,Sb(ref),0.01057,ppm,41.347,3
1903/6+7+8,样品,Sb 217.582,Sb(ref),0.00372,ppm,15.184,3
1903/6+7+8,样品,Sb 231.146,Sb(ref),-0.00036,ppm,10.078,3
1903/6+7+8,样品,Sc 255.235,Sc,2.96,比值,4627.36,3
1903/6+7+8,样品,Sc 335.372,Sc,3.01,比值,39534.58,3
1903/6+7+8,样品,Sc 361.383,Sc,3.03,比值,51025.7,3
1903/6+7+8,样品,Se 196.026,Se,0.02425,ppm,23.509,3
1903/6+7+8,样品,Se 196.026,Se(ref),0.0149,ppm,23.371,3
1903/6+7+8,样品,Se 203.985,Se(ref),0.03146,ppm,19.664,3
1903/6+7+8,样品,Sn 189.925,Sn,0.0127,ppm,64.417,3
1903/6+7+8,样品,Sn 189.925,Sn(ref),0.01223,ppm,64.006,3
1903/6+7+8,样品,Sn 235.485,Sn(ref),1.4872,ppm,752.38,3
1903/6+7+8,样品,Sn 283.998,Sn(ref),0.00927,ppm,131.91,3
1903/6+7+8,样品,Sr 407.771,Sr,0.16896,ppm,1029600,3
1903/6+7+8,样品,Sr 407.771,Sr(ref),0.16626,ppm,1023000,3
1903/6+7+8,样品,Sr 421.552,Sr(ref),0.16844,ppm,425850,3
1903/6+7+8,样品,Sr 460.733,Sr(ref),0.22154,ppm,32179,3
1903/6+7+8,样品,Ti 336.122,Ti,0.59461,ppm,75460,3
1903/6+7+8,样品,Ti 334.941,Ti(ref),0.59245,ppm,145120,3
1903/6+7+8,样品,Ti 336.122,Ti(ref),0.61033,ppm,74973,3
1903/6+7+8,样品,Ti 337.280,Ti(ref),0.60355,ppm,25280,3
1903/6+7+8,样品,Y 324.228,Y,0.989,比值,131230,3
1903/6+7+8,样品,Y 360.074,Y,0.99362,比值,239280,3
1903/6+7+8,样品,Y 371.029,Y,1.0037,比值,162920,3
1903/6+7+8,样品,Zn 202.548,Zn,11.809,ppm,222370,3
1903/6+7+8,样品,Zn 202.548,Zn(ref),11.529,ppm,220950,3
1903/6+7+8,样品,Zn 206.200,Zn(ref),11.98,ppm,37616,3
1903/6+7+8,样品,Zr 339.198,Zr,0.11346,ppm,7469.3,3
1903/6+7+8,样品,Zr 339.198,Zr(ref),0.10952,ppm,7421.2,3
1903/6+7+8,样品,Zr 343.823,Zr(ref),0.1107,ppm,8328.1,3
1903/6+7+8,样品,Zr 349.619,Zr(ref),0.11696,ppm,27537,3
3-Nov,样品,Al 396.152,Al,7.3385,ppm,573620,3
3-Nov,样品,Al 394.401,Al(ref),7.2741,ppm,174010,3
3-Nov,样品,Al 396.152,Al(ref),7.4096,mg/L,606560,3
3-Nov,样品,As 188.980,As,0.00161,ppm,13.248,3
3-Nov,样品,As 188.980,As(ref),0.00094,mg/L,13.998,3
3-Nov,样品,As 193.696,As(ref),0.00211,ppm,17.035,3
3-Nov,样品,As 197.198,As(ref),-0.0124,ppm,12.179,3
3-Nov,样品,As 234.984,As(ref),0.27013,ppm,189.7,3
3-Nov,样品,B 208.956,B,0.20544,ppm,614.07,3
3-Nov,样品,B 208.956,B(ref),0.21501,ppm,649.21,3
3-Nov,样品,B 249.678,B(ref),0.21423,ppm,6231.5,3
3-Nov,样品,B 249.772,B(ref),0.22536,ppm,12593,3
3-Nov,样品,Ba 233.527,Ba,1.5489,ppm,134050,3
3-Nov,样品,Ba 230.424,Ba(ref),1.5769,ppm,92564,3
3-Nov,样品,Ba 233.527,Ba(ref),1.597,ppm,141740,3
3-Nov,样品,Ba 493.408,Ba(ref),1.7445,ppm,3684800,3
3-Nov,样品,Ba 614.171,Ba(ref),1.7068,ppm,2374800,3
3-Nov,样品,Ca 396.847,Ca,####,ppm,####,3
3-Nov,样品,Ca 317.933,Ca(ref),未校正,ppm,1254400,3
3-Nov,样品,Ca 393.366,Ca(ref),####,ppm,####,3
3-Nov,样品,Ca 396.847,Ca(ref),####,ppm,####,3
3-Nov,样品,Ca 422.673,Ca(ref),未校正,ppm,4160800,3
3-Nov,样品,Cd 228.802,Cd,0.00104,ppm,83.344,3
3-Nov,样品,Cd 214.439,Cd(ref),0.00312,ppm,108.64,3
3-Nov,样品,Cd 226.502,Cd(ref),0.00498,ppm,209.81,3
3-Nov,样品,Cd 228.802,Cd(ref),0.00119,ppm,88.011,3
3-Nov,样品,Cd 326.105,Cd(ref),未校正,ppm,154.16,3
3-Nov,样品,Cd 508.582,Cd(ref),-0.00012,ppm,-59.514,3
3-Nov,样品,Co 237.863,Co,0.01236,ppm,176.64,3
3-Nov,样品,Co 228.615,Co(ref),0.01496,ppm,323.17,3
3-Nov,样品,Co 230.786,Co(ref),0.00979,ppm,140.23,3
3-Nov,样品,Co 237.863,Co(ref),0.01337,ppm,186.53,3
3-Nov,样品,Cr 267.716,Cr,9.9172,ppm,333950,3
3-Nov,样品,Cr 205.560,Cr(ref),10.039,ppm,67532,3
3-Nov,样品,Cr 206.158,Cr(ref),9.3738,ppm,18352,3
3-Nov,样品,Cr 267.716,Cr(ref),9.8629,ppm,353120,3
3-Nov,样品,Cu 327.395,Cu,####,ppm,####,3
3-Nov,样品,Cu 213.598,Cu(ref),未校正,ppm,4736000,3
3-Nov,样品,Cu 324.754,Cu(ref),####,ppm,####,3
3-Nov,样品,Cu 327.395,Cu(ref),####,ppm,####,3
3-Nov,样品,Fe 238.204,Fe,48.317,ppm,1238100,3
3-Nov,样品,Fe 234.350,Fe(ref),未校正,ppm,640730,3
3-Nov,样品,Fe 238.204,Fe(ref),未校正,ppm,1309200,3
3-Nov,样品,Fe 259.940,Fe(ref),未校正,ppm,673830,3
3-Nov,样品,Hg 184.887,Hg,0.0026,ppm,26.769,3
3-Nov,样品,Hg 184.887,Hg(ref),0.00338,ppm,28.293,3
3-Nov,样品,Hg 194.164,Hg(ref),0.00161,ppm,17.946,3
3-Nov,样品,Hg 253.652,Hg(ref),-0.00498,ppm,-10.95,3
3-Nov,样品,K 766.491,K,1.1761,ppm,86611,3
3-Nov,样品,K 404.414,K(ref),未校正,ppm,3684.5,3
3-Nov,样品,K 404.721,K(ref),未校正,ppm,101.21,3
3-Nov,样品,K 693.876,K(ref),未校正,ppm,14770,3
3-Nov,样品,K 766.491,K(ref),未校正,ppm,91583,3
3-Nov,样品,K 769.897,K(ref),未校正,ppm,100900,3
3-Nov,样品,Mg 279.553,Mg,1.3811,ppm,1229500,3
3-Nov,样品,Mg 279.553,Mg(ref),1.5449,ppm,1300100,3
3-Nov,样品,Mg 279.800,Mg(ref),1.5774,ppm,5590.3,3
3-Nov,样品,Mg 280.270,Mg(ref),1.5746,ppm,311790,3
3-Nov,样品,Mg 285.213,Mg(ref),1.7705,ppm,53330,3
3-Nov,样品,Mn 257.610,Mn,0.34781,ppm,70393,3
3-Nov,样品,Mn 257.610,Mn(ref),未校正,ppm,74435,3
3-Nov,样品,Mn 259.372,Mn(ref),0.52285,ppm,40800,3
3-Nov,样品,Mn 260.568,Mn(ref),0.44243,ppm,6881.7,3
3-Nov,样品,Mo 201.512,Mo,0.00373,ppm,51.293,3
3-Nov,样品,Mo 201.512,Mo(ref),0.00481,ppm,54.17,3
3-Nov,样品,Mo 202.032,Mo(ref),未校正,ppm,42.793,3
3-Nov,样品,Mo 204.598,Mo(ref),0.00772,ppm,90.283,3
3-Nov,样品,Na 589.592,Na,7.5941,ppm,2018900,3
3-Nov,样品,Na 568.263,Na(ref),未校正,ppm,17767,3
3-Nov,样品,Na 568.821,Na(ref),7.2548,ppm,3247.2,3
3-Nov,样品,Na 588.995,Na(ref),7.4851,ppm,3950200,3
3-Nov,样品,Na 589.592,Na(ref),8.2686,ppm,2134800,3
3-Nov,样品,Ni 231.604,Ni,1.2563,ppm,5850.1,3
