Solution Label      	Type	Element             	Flags   	Soln Conc 	Units   	Corr Con  	Units   	Int     	Date    	Time    	NumReps	各次浓度		
26308/25R1          	样品	Co 237.863(ref)     	uv      	-0.00182421	mg/L    	-0.00182421	mg/L    	-1.06252	2018/11/21 星期三	15:42:35	      3	-0.00349834	0.000840845	-0.00281515
26308/25R1          	样品	Co 238.892(ref)     	        	0.00119019	mg/L    	0.00119019	mg/L    	 7.86499	2018/11/21 星期三	15:42:35	      3	0.00109634	0.00057339	0.00190085
26308/25R1          	样品	Ba 230.424          	x       	   3.60527	mg/L    	   3.60527	mg/L    	 81726.6	2018/11/21 星期三	15:42:35	      3	3.56985	3.64274	3.60321
26308/25R1          	样品	Ba 233.527(ref)     	x       	   3.61356	mg/L    	   3.61356	mg/L    	  173561	2018/11/21 星期三	15:42:35	      3	3.57959	3.65811	3.60299
26308/25R1          	样品	Ba 455.403(ref)     	x       	   3.17586	mg/L    	   3.17586	mg/L    	1.99437E6	2018/11/21 星期三	15:42:35	      3	3.14122	3.18718	3.19918
26308/25R1          	样品	Ba 493.408(ref)     	x       	   3.37033	mg/L    	   3.37033	mg/L    	 2.169E6	2018/11/21 星期三	15:42:35	      3	3.33932	3.38181	3.38987
26308/25R1          	样品	Ba 614.171(ref)     	x       	   3.58074	mg/L    	   3.58074	mg/L    	1.97485E6	2018/11/21 星期三	15:42:35	      3	3.55189	 3.5903	3.60002
26308/25R1          	样品	Se 196.026          	        	 0.0291146	mg/L    	 0.0291146	mg/L    	 8.86739	2018/11/21 星期三	15:42:35	      3	0.0478719	0.027553	0.011919
26308/25R1          	样品	Se 203.985(ref)     	uv      	0.00564305	mg/L    	0.00564305	mg/L    	 4.19375	2018/11/21 星期三	15:42:35	      3	-0.0122092	0.0139299	0.0152084
26308/25R1          	样品	As 188.980          	uv      	-0.0115445	mg/L    	-0.0115445	mg/L    	0.206792	2018/11/21 星期三	15:42:35	      3	-0.0114685	-0.0148153	-0.00834969
26308/25R1          	样品	As 193.696(ref)     	uv      	0.00264671	mg/L    	0.00264671	mg/L    	  9.2035	2018/11/21 星期三	15:42:35	      3	0.0157669	-0.00908642	0.00125961
26308/25R1          	样品	As 197.198(ref)     	uv      	 0.0190071	mg/L    	 0.0190071	mg/L    	  2.5641	2018/11/21 星期三	15:42:35	      3	-0.0190349	-0.00173261	0.0777889
26308/25R1          	样品	As 234.984(ref)     	uv      	-0.00278857	mg/L    	-0.00278857	mg/L    	0.0432027	2018/11/21 星期三	15:42:35	      3	-0.012399	0.0208874	-0.0168541
26308/25R1          	样品	Cd 228.802          	        	   1.46628	mg/L    	   1.46628	mg/L    	 15231.1	2018/11/21 星期三	15:42:35	      3	 1.4514	1.45556	1.49189
26308/25R1          	样品	Cd 214.439(ref)     	        	   1.50422	mg/L    	   1.50422	mg/L    	 16614.5	2018/11/21 星期三	15:42:35	      3	1.49116	1.49851	1.52299
26308/25R1          	样品	Cd 226.502(ref)     	        	   1.46834	mg/L    	   1.46834	mg/L    	 36708.9	2018/11/21 星期三	15:42:35	      3	1.45655	1.48362	1.46485
26308/25R1          	样品	Cd 326.105(ref)     	unca    	    未校正	mg/L    	    未校正	mg/L    	 860.715	2018/11/21 星期三	15:42:35	      3	2.00464	1.84971	1.80394
26308/25R1          	样品	Cd 508.582(ref)     	        	   1.46382	mg/L    	   1.46382	mg/L    	 2621.14	2018/11/21 星期三	15:42:35	      3	1.40345	 1.4668	1.52122
26308/25R1          	样品	Cr 267.716          	        	0.00870106	mg/L    	0.00870106	mg/L    	 1005.54	2018/11/21 星期三	15:42:35	      3	0.00808904	0.00851949	0.00949465
26308/25R1          	样品	Cr 205.560(ref)     	        	0.00986524	mg/L    	0.00986524	mg/L    	 61.4052	2018/11/21 星期三	15:42:35	      3	0.011457	0.0108628	0.00727595
26308/25R1          	样品	Cr 206.158(ref)     	        	 0.0141204	mg/L    	 0.0141204	mg/L    	 16.1481	2018/11/21 星期三	15:42:35	      3	0.00718695	0.0191278	0.0160466
26308/25R1          	样品	Hg 184.887          	        	0.00671901	mg/L    	0.00671901	mg/L    	 5.45498	2018/11/21 星期三	15:42:35	      3	0.0127373	0.00390672	0.00351303
26308/25R1          	样品	Hg 194.164(ref)     	uv      	0.000822631	mg/L    	0.000822631	mg/L    	 1.67399	2018/11/21 星期三	15:42:35	      3	-0.00204301	0.00294503	0.00156588
26308/25R1          	样品	Hg 253.652(ref)     	uv      	-0.00901199	mg/L    	-0.00901199	mg/L    	-30.9847	2018/11/21 星期三	15:42:35	      3	-0.00367666	-0.00868147	-0.0146778
26308/25R1          	样品	Ni 231.604          	        	0.00947656	mg/L    	0.00947656	mg/L    	 32.0598	2018/11/21 星期三	15:42:35	      3	0.0133283	0.00558507	0.00951628
26308/25R1          	样品	Ni 216.555(ref)     	        	0.00988054	mg/L    	0.00988054	mg/L    	 38.5216	2018/11/21 星期三	15:42:35	      3	0.0111077	0.00706393	0.01147
26308/25R1          	样品	Ni 221.648(ref)     	uv      	-0.0124361	mg/L    	-0.0124361	mg/L    	-14.0755	2018/11/21 星期三	15:42:35	      3	-0.0112812	-0.0133014	-0.0127256
26308/25R1          	样品	Pb 220.353          	        	 0.0770377	mg/L    	 0.0770377	mg/L    	 128.641	2018/11/21 星期三	15:42:35	      3	0.0725785	0.0748971	0.0836376
26308/25R1          	样品	Pb 217.000(ref)     	        	 0.0801242	mg/L    	 0.0801242	mg/L    	 14.9938	2018/11/21 星期三	15:42:35	      3	0.0984539	0.0948097	0.0471091
26308/25R1          	样品	Pb 261.417(ref)     	        	 0.0728401	mg/L    	 0.0728401	mg/L    	 40.9553	2018/11/21 星期三	15:42:35	      3	0.120441	0.0341577	0.0639216
26308/25R1          	样品	Pb 283.305(ref)     	        	 0.0732142	mg/L    	 0.0732142	mg/L    	 124.581	2018/11/21 星期三	15:42:35	      3	0.0766821	0.0776352	0.0653253
26308/25R1          	样品	Pb 405.781(ref)     	        	  0.088904	mg/L    	  0.088904	mg/L    	 78.1982	2018/11/21 星期三	15:42:35	      3	0.0810331	0.0986345	0.0870445
26308/25R1          	样品	Sb 206.834          	uv      	0.00547756	mg/L    	0.00547756	mg/L    	0.207921	2018/11/21 星期三	15:42:35	      3	0.0193574	0.00068211	-0.00360679
26308/25R1          	样品	Sb 217.582(ref)     	uv      	-0.0127599	mg/L    	-0.0127599	mg/L    	0.610687	2018/11/21 星期三	15:42:35	      3	0.00787192	-0.0278424	-0.0183091
26308/25R1          	样品	Sb 231.146(ref)     	uv      	0.00939056	mg/L    	0.00939056	mg/L    	 17.3216	2018/11/21 星期三	15:42:35	      3	0.0204439	-0.00241653	0.0101443
26308/25R1          	样品	Sn 189.925          	        	 0.0206394	mg/L    	 0.0206394	mg/L    	 9.45403	2018/11/21 星期三	15:42:35	      3	0.0191625	0.0154938	0.027262
26308/25R1          	样品	Sn 235.485(ref)     	        	  0.041345	mg/L    	  0.041345	mg/L    	  24.446	2018/11/21 星期三	15:42:35	      3	0.0525291	0.028419	0.0430869
26308/25R1          	样品	Sn 283.998(ref)     	        	 0.0275987	mg/L    	 0.0275987	mg/L    	  95.681	2018/11/21 星期三	15:42:35	      3	0.0299337	0.0247616	0.0281009
26308/25R1          	样品	Y 324.228(ref)      	        	         0	g/mL    	         0	g/mL    	 46447.2	2018/11/21 星期三	15:42:35	      3	0.956613	0.979562	0.959677
26308/25R1          	样品	Y 360.074(ref)      	        	         0	g/mL    	         0	g/mL    	  191753	2018/11/21 星期三	15:42:35	      3	  0.954	0.975615	0.961677
26308/25R1          	样品	Y 371.029(ref)      	        	         0	g/mL    	         0	g/mL    	  119343	2018/11/21 星期三	15:42:35	      3	0.966699	0.988139	0.974147
26072/10            	样品	Zr 343.823          	        	0.00169521	mg/L    	0.00169521	mg/L    	 417.103	2018/11/21 星期三	15:45:21	      3	0.0017427	0.00118129	0.00216165
26072/10            	样品	Zr 339.198(ref)     	        	0.00131197	mg/L    	0.00131197	mg/L    	 187.708	2018/11/21 星期三	15:45:21	      3	0.00088913	0.00174221	0.00130456
26072/10            	样品	Zr 267.865(ref)     	        	0.00103123	mg/L    	0.00103123	mg/L    	 108.785	2018/11/21 星期三	15:45:21	      3	0.000139747	0.0020658	0.00088816
26072/10            	样品	Sr 421.552(ref)     	        	 0.0171016	mg/L    	 0.0171016	mg/L    	 25991.1	2018/11/21 星期三	15:45:21	      3	0.0173801	0.0169418	0.0169828
26072/10            	样品	Sr 460.733          	        	 0.0118687	mg/L    	 0.0118687	mg/L    	 1185.76	2018/11/21 星期三	15:45:21	      3	0.012042	0.0121192	0.0114449
26072/10            	样品	Sr 338.071(ref)     	        	0.00287876	mg/L    	0.00287876	mg/L    	 27.9773	2018/11/21 星期三	15:45:21	      3	0.00387192	0.00450193	0.000262446
26072/10            	样品	Na 589.592          	unca    	    未校正	mg/L    	    未校正	mg/L    	  714640	2018/11/21 星期三	15:45:21	      3	1.65575	1.69536	1.68842
26072/10            	样品	Na 568.821(ref)     	unca    	    未校正	mg/L    	    未校正	mg/L    	 914.626	2018/11/21 星期三	15:45:21	      3	1.51351	1.49924	1.60516
26072/10            	样品	Na 330.237(ref)     	unca    	    未校正	mg/L    	    未校正	mg/L    	 148.608	2018/11/21 星期三	15:45:21	      3	2.84587	3.80553	3.43675
26072/10            	样品	Mo 202.032          	uv      	-0.00486649	mg/L    	-0.00486649	mg/L    	 14.9981	2018/11/21 星期三	15:45:21	      3	-0.00558011	-0.00434774	-0.0046716
26072/10            	样品	Mo 204.598(ref)     	uv      	-0.00200852	mg/L    	-0.00200852	mg/L    	 12.6637	2018/11/21 星期三	15:45:21	      3	-0.00159007	-0.0023913	-0.00204419
26072/10            	样品	Mo 281.615(ref)     	uv      	-0.00577095	mg/L    	-0.00577095	mg/L    	 61.1889	2018/11/21 星期三	15:45:21	      3	-0.00552443	-0.00669214	-0.00509628
26072/10            	样品	B 249.772           	        	  0.037462	mg/L    	  0.037462	mg/L    	 1449.27	2018/11/21 星期三	15:45:21	      3	0.0359041	0.0375152	0.0389666
26072/10            	样品	B 249.678(ref)      	        	 0.0369087	mg/L    	 0.0369087	mg/L    	 760.258	2018/11/21 星期三	15:45:21	      3	0.0353958	0.0366193	0.0387109
26072/10            	样品	B 182.577(ref)      	        	 0.0385223	mg/L    	 0.0385223	mg/L    	 27.0224	2018/11/21 星期三	15:45:21	      3	0.0333153	0.0436187	0.0386329
26072/10            	样品	Al 396.152(ref)     	        	 0.0753604	mg/L    	 0.0753604	mg/L    	 4291.14	2018/11/21 星期三	15:45:21	      3	0.0734352	0.0752278	0.0774183
26072/10            	样品	Al 236.705          	        	 0.0792617	mg/L    	 0.0792617	mg/L    	 107.223	2018/11/21 星期三	15:45:21	      3	0.0830541	0.0816833	0.0730477
26072/10            	样品	Al 237.312(ref)     	        	 0.0632462	mg/L    	 0.0632462	mg/L    	  166.37	2018/11/21 星期三	15:45:21	      3	0.053646	0.0603049	0.0757877
26072/10            	样品	Cu 327.395          	        	  0.189142	mg/L    	  0.189142	mg/L    	 5748.86	2018/11/21 星期三	15:45:21	      3	0.188949	0.189749	0.188729
26072/10            	样品	Fe 238.204          	        	  0.209334	mg/L    	  0.209334	mg/L    	 8525.59	2018/11/21 星期三	15:45:21	      3	0.214019	0.208117	0.205865
26072/10            	样品	Cu 213.598(ref)     	        	  0.184143	mg/L    	  0.184143	mg/L    	 690.571	2018/11/21 星期三	15:45:21	      3	0.184474	0.181526	0.186429
26072/10            	样品	Cu 324.754(ref)     	        	  0.187403	mg/L    	  0.187403	mg/L    	 6796.04	2018/11/21 星期三	15:45:21	      3	0.186896	0.186718	0.188594
26072/10            	样品	Co 228.615          	uv      	0.000283748	mg/L    	0.000283748	mg/L    	 1.91079	2018/11/21 星期三	15:45:21	      3	0.00014413	-0.000678734	0.00138585
26072/10            	样品	Co 230.786(ref)     	        	0.00158479	mg/L    	0.00158479	mg/L    	 4.84973	2018/11/21 星期三	15:45:21	      3	0.00120525	0.00182758	0.00172154
26072/10            	样品	Co 237.863(ref)     	uv      	-0.000562103	mg/L    	-0.000562103	mg/L    	 10.4838	2018/11/21 星期三	15:45:21	      3	-0.000327089	-0.00041174	-0.000947481
26072/10            	样品	Co 238.892(ref)     	uv      	-0.00149987	mg/L    	-0.00149987	mg/L    	-12.8221	2018/11/21 星期三	15:45:21	      3	-0.00242305	-0.00231304	0.000236491
26072/10            	样品	Ba 230.424          	        	   0.22922	mg/L    	   0.22922	mg/L    	 5285.17	2018/11/21 星期三	15:45:21	      3	0.227604	0.229065	0.230989
26072/10            	样品	Ba 233.527(ref)     	        	   0.23062	mg/L    	   0.23062	mg/L    	   11251	2018/11/21 星期三	15:45:21	      3	0.228936	0.230377	0.232546
26072/10            	样品	Ba 455.403(ref)     	        	  0.298438	mg/L    	  0.298438	mg/L    	  190588	2018/11/21 星期三	15:45:21	      3	0.298592	0.29794	0.298782
26072/10            	样品	Ba 493.408(ref)     	        	  0.297192	mg/L    	  0.297192	mg/L    	  194290	2018/11/21 星期三	15:45:21	      3	0.297748	0.296296	0.297533
26072/10            	样品	Ba 614.171(ref)     	        	  0.229126	mg/L    	  0.229126	mg/L    	  129450	2018/11/21 星期三	15:45:21	      3	0.229198	0.23092	0.227259
26072/10            	样品	Se 196.026          	uv      	-0.0242123	mg/L    	-0.0242123	mg/L    	-1.45623	2018/11/21 星期三	15:45:21	      3	-0.0127108	-0.0299468	-0.0299793
26072/10            	样品	Se 203.985(ref)     	uv      	-0.00786206	mg/L    	-0.00786206	mg/L    	 1.93505	2018/11/21 星期三	15:45:21	      3	-0.0245789	-0.00139915	0.00239184
26072/10            	样品	As 188.980          	uv      	-0.00968669	mg/L    	-0.00968669	mg/L    	0.690468	2018/11/21 星期三	15:45:21	      3	0.00229459	-0.023594	-0.00776064
26072/10            	样品	As 193.696(ref)     	uv      	-0.00962403	mg/L    	-0.00962403	mg/L    	  5.9095	2018/11/21 星期三	15:45:21	      3	-0.00932795	-0.0132397	-0.00630442
26072/10            	样品	As 197.198(ref)     	uv      	-0.00610665	mg/L    	-0.00610665	mg/L    	0.262538	2018/11/21 星期三	15:45:21	      3	0.0109662	0.0142739	-0.0435601
26072/10            	样品	As 234.984(ref)     	uv      	-0.0200511	mg/L    	-0.0200511	mg/L    	-3.83976	2018/11/21 星期三	15:45:21	      3	-0.00586422	-0.0404216	-0.0138675
26072/10            	样品	Cd 228.802          	uv      	0.00116062	mg/L    	0.00116062	mg/L    	 17.5309	2018/11/21 星期三	15:45:21	      3	0.00270819	0.000814565	-4.08808E-5
26072/10            	样品	Cd 214.439(ref)     	        	0.00135061	mg/L    	0.00135061	mg/L    	 13.4217	2018/11/21 星期三	15:45:21	      3	0.00234058	0.0010396	0.000671649
26072/10            	样品	Cd 226.502(ref)     	uv      	0.000732485	mg/L    	0.000732485	mg/L    	 23.8149	2018/11/21 星期三	15:45:21	      3	0.00178428	0.000454161	-4.09904E-5
26072/10            	样品	Cd 326.105(ref)     	unca    	    未校正	mg/L    	    未校正	mg/L    	 60.0405	2018/11/21 星期三	15:45:21	      3	0.0195491	-0.0149789	-0.0520504
26072/10            	样品	Cd 508.582(ref)     	uv      	0.00754658	mg/L    	0.00754658	mg/L    	-18.1517	2018/11/21 星期三	15:45:21	      3	0.0398872	6.93309E-5	-0.0173168
26072/10            	样品	Cr 267.716          	        	0.00919254	mg/L    	0.00919254	mg/L    	 1025.08	2018/11/21 星期三	15:45:21	      3	0.00895223	0.00906675	0.00955865
26072/10            	样品	Cr 205.560(ref)     	        	0.00908847	mg/L    	0.00908847	mg/L    	 59.5783	2018/11/21 星期三	15:45:21	      3	0.00802504	0.0101178	0.00912252
26072/10            	样品	Cr 206.158(ref)     	        	 0.0105309	mg/L    	 0.0105309	mg/L    	 14.1251	2018/11/21 星期三	15:45:21	      3	0.0107044	0.0097909	0.0110974
26072/10            	样品	Hg 184.887          	uv      	0.00284275	mg/L    	0.00284275	mg/L    	 3.81707	2018/11/21 星期三	15:45:21	      3	-0.000949685	0.00945009	2.78387E-5
26072/10            	样品	Hg 194.164(ref)     	uv      	-0.000948801	mg/L    	-0.000948801	mg/L    	0.380269	2018/11/21 星期三	15:45:21	      3	-0.000496054	-0.00146572	-0.000884624
26072/10            	样品	Hg 253.652(ref)     	uv      	-0.0101272	mg/L    	-0.0101272	mg/L    	 -33.796	2018/11/21 星期三	15:45:21	      3	-0.00854249	-0.007862	-0.0139772
26072/10            	样品	Ni 231.604          	        	0.00581494	mg/L    	0.00581494	mg/L    	 22.2039	2018/11/21 星期三	15:45:21	      3	0.00490658	0.00606581	0.00647244
26072/10            	样品	Ni 216.555(ref)     	        	0.00472747	mg/L    	0.00472747	mg/L    	 22.8042	2018/11/21 星期三	15:45:21	      3	0.00523874	0.00667043	0.00227325
26072/10            	样品	Ni 221.648(ref)     	uv      	-0.00826248	mg/L    	-0.00826248	mg/L    	-10.5325	2018/11/21 星期三	15:45:21	      3	-0.00519114	-0.00835898	-0.0112373
26072/10            	样品	Pb 220.353          	uv      	-0.00176712	mg/L    	-0.00176712	mg/L    	 2.24419	2018/11/21 星期三	15:45:21	      3	-0.00370516	0.00301005	-0.00460625
26072/10            	样品	Pb 217.000(ref)     	uv      	0.00378065	mg/L    	0.00378065	mg/L    	-1.35447	2018/11/21 星期三	15:45:21	      3	0.00844995	0.0196897	-0.0167977
26072/10            	样品	Pb 261.417(ref)     	uv      	-0.0306995	mg/L    	-0.0306995	mg/L    	-31.5021	2018/11/21 星期三	15:45:21	      3	-0.0366189	-0.0267997	-0.0286799
26072/10            	样品	Pb 283.305(ref)     	uv      	-0.000398901	mg/L    	-0.000398901	mg/L    	 20.1533	2018/11/21 星期三	15:45:21	      3	-0.0144374	0.0190089	-0.00576817
26072/10            	样品	Pb 405.781(ref)     	        	 0.0304112	mg/L    	 0.0304112	mg/L    	-31.0033	2018/11/21 星期三	15:45:21	      3	0.0359969	0.0417289	0.0135078
26072/10            	样品	Sb 206.834          	        	  0.326571	mg/L    	  0.326571	mg/L    	 142.172	2018/11/21 星期三	15:45:21	      3	0.324211	0.327027	0.328476
26072/10            	样品	Sb 217.582(ref)     	        	  0.296228	mg/L    	  0.296228	mg/L    	 93.1628	2018/11/21 星期三	15:45:21	      3	0.281021	0.321493	0.28617
26072/10            	样品	Sb 231.146(ref)     	        	  0.311881	mg/L    	  0.311881	mg/L    	 156.057	2018/11/21 星期三	15:45:21	      3	0.303313	0.308999	0.323332
26072/10            	样品	Sn 189.925          	        	0.00663135	mg/L    	0.00663135	mg/L    	  5.2778	2018/11/21 星期三	15:45:21	      3	0.0113108	0.000988384	0.00759489
26072/10            	样品	Sn 235.485(ref)     	        	 0.0926465	mg/L    	 0.0926465	mg/L    	 34.7329	2018/11/21 星期三	15:45:21	      3	0.0966153	0.135184	0.04614
26072/10            	样品	Sn 283.998(ref)     	uv      	0.00656974	mg/L    	0.00656974	mg/L    	 32.2464	2018/11/21 星期三	15:45:21	      3	0.0152467	0.00696524	-0.0025027
26072/10            	样品	Y 324.228(ref)      	        	         0	g/mL    	         0	g/mL    	 48012.6	2018/11/21 星期三	15:45:21	      3	0.992268	0.998152	1.00303
26072/10            	样品	Y 360.074(ref)      	        	         0	g/mL    	         0	g/mL    	  198395	2018/11/21 星期三	15:45:21	      3	0.99072	0.997317	 1.0034
26072/10            	样品	Y 371.029(ref)      	        	         0	g/mL    	         0	g/mL    	  123365	2018/11/21 星期三	15:45:21	      3	1.00264	1.00958	1.01548
26074/37            	样品	Zr 343.823          	        	  0.253372	mg/L    	  0.253372	mg/L    	 13604.6	2018/11/21 星期三	15:55:26	      3	0.247122	0.256061	0.256934
26074/37            	样品	Zr 339.198(ref)     	        	  0.248218	mg/L    	  0.248218	mg/L    	 9854.17	2018/11/21 星期三	15:55:26	      3	0.243555	0.250744	0.250356
26074/37            	样品	Zr 267.865(ref)     	        	  0.236665	mg/L    	  0.236665	mg/L    	 4108.45	2018/11/21 星期三	15:55:26	      3	0.232676	0.238901	0.238418
26074/37            	样品	Sr 421.552(ref)     	        	 0.0260151	mg/L    	 0.0260151	mg/L    	 37489.6	2018/11/21 星期三	15:55:26	      3	0.0355748	0.0213175	0.0211529
26074/37            	样品	Sr 460.733          	        	 0.0191597	mg/L    	 0.0191597	mg/L    	 1864.49	2018/11/21 星期三	15:55:26	      3	0.0248336	0.0163044	0.0163411
26074/37            	样品	Sr 338.071(ref)     	        	 0.0127189	mg/L    	 0.0127189	mg/L    	 58.9386	2018/11/21 星期三	15:55:26	      3	0.0134057	0.0141682	0.0105828
26074/37            	样品	Na 589.592          	unca    	    未校正	mg/L    	    未校正	mg/L    	2.14409E6	2018/11/21 星期三	15:55:26	      3	5.41006	5.59127	5.56242
26074/37            	样品	Na 568.821(ref)     	unca    	    未校正	mg/L    	    未校正	mg/L    	 2262.43	2018/11/21 星期三	15:55:26	      3	4.71368	4.71022	4.70847
26074/37            	样品	Na 330.237(ref)     	unca    	    未校正	mg/L    	    未校正	mg/L    	 203.262	2018/11/21 星期三	15:55:26	      3	4.89468	5.23334	4.80501
26074/37            	样品	Mo 202.032          	uv      	-0.00481011	mg/L    	-0.00481011	mg/L    	 15.1111	2018/11/21 星期三	15:55:26	      3	-0.00440442	-0.00381682	-0.00620909
26074/37            	样品	Mo 204.598(ref)     	uv      	-0.00260628	mg/L    	-0.00260628	mg/L    	 11.7847	2018/11/21 星期三	15:55:26	      3	-0.00306823	-0.00496188	0.000211266
26074/37            	样品	Mo 281.615(ref)     	uv      	-0.000687242	mg/L    	-0.000687242	mg/L    	  119.27	2018/11/21 星期三	15:55:26	      3	-0.00211898	-0.00012914	0.000186395
26074/37            	样品	B 249.772           	        	  0.026576	mg/L    	  0.026576	mg/L    	 1175.13	2018/11/21 星期三	15:55:26	      3	0.0252177	0.0271256	0.0273845
26074/37            	样品	B 249.678(ref)      	        	  0.024882	mg/L    	  0.024882	mg/L    	  603.55	2018/11/21 星期三	15:55:26	      3	0.0248358	0.0250697	0.0247405
26074/37            	样品	B 182.577(ref)      	        	 0.0314678	mg/L    	 0.0314678	mg/L    	 24.0424	2018/11/21 星期三	15:55:26	      3	0.0320101	0.0301445	0.0322487
26074/37            	样品	Al 396.152(ref)     	        	    1.6978	mg/L    	    1.6978	mg/L    	 75672.8	2018/11/21 星期三	15:55:26	      3	1.69937	1.69713	1.69691
26074/37            	样品	Al 236.705          	        	   1.66452	mg/L    	   1.66452	mg/L    	 1545.72	2018/11/21 星期三	15:55:26	      3	1.62976	1.67641	1.68739
26074/37            	样品	Al 237.312(ref)     	        	   1.54645	mg/L    	   1.54645	mg/L    	 2863.04	2018/11/21 星期三	15:55:26	      3	1.53767	1.55331	1.54837
26074/37            	样品	Cu 327.395          	        	  0.122704	mg/L    	  0.122704	mg/L    	 3823.97	2018/11/21 星期三	15:55:26	      3	0.124477	0.120594	0.12304
26074/37            	样品	Fe 238.204          	        	   1.00518	mg/L    	   1.00518	mg/L    	 25408.3	2018/11/21 星期三	15:55:26	      3	1.02785	0.998136	0.989552
26074/37            	样品	Cu 213.598(ref)     	        	  0.117671	mg/L    	  0.117671	mg/L    	 449.511	2018/11/21 星期三	15:55:26	      3	0.121176	0.116341	0.115497
26074/37            	样品	Cu 324.754(ref)     	        	  0.123271	mg/L    	  0.123271	mg/L    	 4631.83	2018/11/21 星期三	15:55:26	      3	0.124711	0.121305	0.123796
26074/37            	样品	Co 228.615          	        	 0.0019506	mg/L    	 0.0019506	mg/L    	 12.9053	2018/11/21 星期三	15:55:26	      3	0.00193289	0.0031745	0.000744415
26074/37            	样品	Co 230.786(ref)     	uv      	0.00049746	mg/L    	0.00049746	mg/L    	-2.07416	2018/11/21 星期三	15:55:26	      3	-0.000712671	0.0020707	0.000134353
26074/37            	样品	Co 237.863(ref)     	uv      	-0.00333412	mg/L    	-0.00333412	mg/L    	-14.8757	2018/11/21 星期三	15:55:26	      3	-0.00439726	-0.00236091	-0.00324418
26074/37            	样品	Co 238.892(ref)     	uv      	-0.00409881	mg/L    	-0.00409881	mg/L    	-32.8085	2018/11/21 星期三	15:55:26	      3	-0.00483449	-0.00276709	-0.00469485
26074/37            	样品	Ba 230.424          	        	 0.0106894	mg/L    	 0.0106894	mg/L    	 337.149	2018/11/21 星期三	15:55:26	      3	0.0133483	0.00917598	0.00954384
26074/37            	样品	Ba 233.527(ref)     	        	 0.0115339	mg/L    	 0.0115339	mg/L    	 739.537	2018/11/21 星期三	15:55:26	      3	0.014011	0.0103409	0.0102498
26074/37            	样品	Ba 455.403(ref)     	        	 0.0145463	mg/L    	 0.0145463	mg/L    	 12624.2	2018/11/21 星期三	15:55:26	      3	0.0177894	0.0128089	0.0130406
26074/37            	样品	Ba 493.408(ref)     	        	 0.0144821	mg/L    	 0.0144821	mg/L    	 12628.6	2018/11/21 星期三	15:55:26	      3	0.0176458	0.0127981	0.0130024
26074/37            	样品	Ba 614.171(ref)     	        	 0.0237752	mg/L    	 0.0237752	mg/L    	 16384.2	2018/11/21 星期三	15:55:26	      3	0.0258019	0.0243148	0.0212089
26074/37            	样品	Se 196.026          	uv      	0.00242105	mg/L    	0.00242105	mg/L    	 3.69975	2018/11/21 星期三	15:55:26	      3	0.00803981	0.00409891	-0.00487557
26074/37            	样品	Se 203.985(ref)     	uv      	-0.00293016	mg/L    	-0.00293016	mg/L    	  2.7599	2018/11/21 星期三	15:55:26	      3	0.0394889	-0.0119902	-0.0362891
26074/37            	样品	As 188.980          	uv      	-0.0151086	mg/L    	-0.0151086	mg/L    	-0.721125	2018/11/21 星期三	15:55:26	      3	-0.0153121	-0.0215758	-0.00843793
26074/37            	样品	As 193.696(ref)     	        	0.00921114	mg/L    	0.00921114	mg/L    	 10.9657	2018/11/21 星期三	15:55:26	      3	0.000968014	0.0237735	0.00289188
26074/37            	样品	As 197.198(ref)     	uv      	-0.0653038	mg/L    	-0.0653038	mg/L    	-5.16261	2018/11/21 星期三	15:55:26	      3	-0.0848373	-0.0556429	-0.0554314
26074/37            	样品	As 234.984(ref)     	uv      	-0.0359435	mg/L    	-0.0359435	mg/L    	-7.41453	2018/11/21 星期三	15:55:26	      3	-0.0265353	-0.0240169	-0.0572784
26074/37            	样品	Cd 228.802          	        	 0.0010253	mg/L    	 0.0010253	mg/L    	 16.1258	2018/11/21 星期三	15:55:26	      3	0.00149897	0.000763251	0.000813684
26074/37            	样品	Cd 214.439(ref)     	        	0.00193444	mg/L    	0.00193444	mg/L    	 19.8708	2018/11/21 星期三	15:55:26	      3	0.00208461	0.00176131	0.00195739
26074/37            	样品	Cd 226.502(ref)     	        	0.00141543	mg/L    	0.00141543	mg/L    	 40.8862	2018/11/21 星期三	15:55:26	      3	0.00149702	0.00161513	0.00113414
26074/37            	样品	Cd 326.105(ref)     	unca    	    未校正	mg/L    	    未校正	mg/L    	0.0302734	2018/11/21 星期三	15:55:26	      3	-0.135071	-0.134732	-0.205322
26074/37            	样品	Cd 508.582(ref)     	uv      	 0.0276556	mg/L    	 0.0276556	mg/L    	  18.293	2018/11/21 星期三	15:55:26	      3	0.0560792	-0.0119898	0.0388774
26074/37            	样品	Cr 267.716          	        	 0.0457002	mg/L    	 0.0457002	mg/L    	 2476.47	2018/11/21 星期三	15:55:26	      3	0.0860648	0.0298276	0.0212082
26074/37            	样品	Cr 205.560(ref)     	        	 0.0477725	mg/L    	 0.0477725	mg/L    	 150.562	2018/11/21 星期三	15:55:26	      3	0.0872645	0.0360259	0.0200271
26074/37            	样品	Cr 206.158(ref)     	        	 0.0347301	mg/L    	 0.0347301	mg/L    	 27.7633	2018/11/21 星期三	15:55:26	      3	0.0842912	0.0181703	0.00172891
